config_id,dataset_version,embedding_model,environment,git_commit,latency_ms,metrics,query_id,relevant_chunk_ids,result_scope,retrieval_config,retrieval_parameters,returned_chunk_ids,timestamp
8,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.7408749999958673,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q2,[-1002],demo,"{""mode"": ""exact"", ""chunk_size"": 320, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 40}","{""top_k"": 10, ""distance"": ""cosine"", ""index"": ""disabled""}","[-1002, -1004, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
8,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1740830000235292,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""exact"", ""chunk_size"": 320, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 40}","{""top_k"": 10, ""distance"": ""cosine"", ""index"": ""disabled""}","[-1003, -1004, -1005, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
8,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1070420000578451,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q4,[-1004],demo,"{""mode"": ""exact"", ""chunk_size"": 320, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 40}","{""top_k"": 10, ""distance"": ""cosine"", ""index"": ""disabled""}","[-1004, -1002, -1001, -1005, -1003]",2026-07-13T15:59:11.843493+00:00
8,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.123208000080922,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q5,[-1005],demo,"{""mode"": ""exact"", ""chunk_size"": 320, ""overlap"": 60, ""top_k"": 10, ""ef_search"": 40}","{""top_k"": 10, ""distance"": ""cosine"", ""index"": ""disabled""}","[-1005, -1004, -1003, -1002, -1001]",2026-07-13T15:59:11.843493+00:00
9,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.7385000001013395,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,"[-20000, -20001]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20000, -20001, -20006, -20007, -20009]",2026-07-13T15:59:11.843493+00:00
9,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1319999998704589,"{""recall_at_5"": 0.5, ""recall_at_10"": 0.5, ""mrr"": 1.0, ""ndcg_at_10"": 0.6131471927654584}",demo-q2,"[-20002, -20003]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20002, -20001, -20006, -20010, -20009]",2026-07-13T15:59:11.843493+00:00
9,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.182083000003331,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -20006, -20010, -20009, -20008]",2026-07-13T15:59:11.843493+00:00
9,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1586250002437737,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 0.6666666666666666, ""mrr"": 1.0, ""ndcg_at_10"": 0.7653606369886217}",demo-q4,"[-20005, -20006, -20007]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20006, -20005, -20008, -20000, -20002]",2026-07-13T15:59:11.843493+00:00
9,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0868750000554428,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.8529278650606567}",demo-q5,"[-20008, -20009, -20010]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20008, -20006, -20001, -20010, -20009]",2026-07-13T15:59:11.843493+00:00
10,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.4973329998611007,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,"[-20000, -20001]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20000, -20001, -20006, -20007, -20009]",2026-07-13T15:59:11.843493+00:00
10,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.312541999595851,"{""recall_at_5"": 0.5, ""recall_at_10"": 0.5, ""mrr"": 1.0, ""ndcg_at_10"": 0.6131471927654584}",demo-q2,"[-20002, -20003]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20002, -20001, -20006, -20010, -20009]",2026-07-13T15:59:11.843493+00:00
10,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.375249999910011,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -20006, -20010, -20009, -20008]",2026-07-13T15:59:11.843493+00:00
10,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.532541999949899,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 0.6666666666666666, ""mrr"": 1.0, ""ndcg_at_10"": 0.7653606369886217}",demo-q4,"[-20005, -20006, -20007]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20006, -20005, -20008, -20000, -20002]",2026-07-13T15:59:11.843493+00:00
10,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.1929170000257727,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.8529278650606567}",demo-q5,"[-20008, -20009, -20010]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20008, -20006, -20001, -20010, -20009]",2026-07-13T15:59:11.843493+00:00
11,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.7673749998721178,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,"[-20000, -20001]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20000, -20001, -20006, -20007, -20009, -20008, -20002, -20010, -20005, -20003]",2026-07-13T15:59:11.843493+00:00
11,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.679415999660705,"{""recall_at_5"": 0.5, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.7977228895450266}",demo-q2,"[-20002, -20003]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20002, -20001, -20006, -20010, -20009, -20008, -20007, -20005, -20003, -20000]",2026-07-13T15:59:11.843493+00:00
11,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.2829579995923268,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -20006, -20010, -20009, -20008, -20007, -20005, -20003, -20002, -20001]",2026-07-13T15:59:11.843493+00:00
11,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.2710000000879518,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.9134015924715543}",demo-q4,"[-20005, -20006, -20007]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20006, -20005, -20008, -20000, -20002, -20009, -20010, -20007, -20003, -20001]",2026-07-13T15:59:11.843493+00:00
11,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.2520420000328158,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.8529278650606567}",demo-q5,"[-20008, -20009, -20010]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 20}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20008, -20006, -20001, -20010, -20009, -20007, -20005, -20003, -20002, -20000]",2026-07-13T15:59:11.843493+00:00
12,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.52833299989652,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q1,"[-20000, -20001]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20000, -20001, -20006, -20007, -20009, -20008, -20002, -20010, -20005, -20003]",2026-07-13T15:59:11.843493+00:00
12,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.2320000000727305,"{""recall_at_5"": 0.5, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.7977228895450266}",demo-q2,"[-20002, -20003]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20002, -20001, -20006, -20010, -20009, -20008, -20007, -20005, -20003, -20000]",2026-07-13T15:59:11.843493+00:00
12,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3953330003459996,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -20006, -20010, -20009, -20008, -20007, -20005, -20003, -20002, -20001]",2026-07-13T15:59:11.843493+00:00
12,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3776669998151192,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.9134015924715543}",demo-q4,"[-20005, -20006, -20007]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20006, -20005, -20008, -20000, -20002, -20009, -20010, -20007, -20003, -20001]",2026-07-13T15:59:11.843493+00:00
12,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.4828749999651336,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 0.8529278650606567}",demo-q5,"[-20008, -20009, -20010]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 20, ""top_k"": 10, ""ef_search"": 80}","{""top_k"": 10, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20008, -20006, -20001, -20010, -20009, -20007, -20005, -20003, -20002, -20000]",2026-07-13T15:59:11.843493+00:00
13,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3469169998643338,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 0.6666666666666666, ""mrr"": 1.0, ""ndcg_at_10"": 0.7653606369886217}",demo-q1,"[-20000, -20001, -20002]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20000, -20001, -20009, -20008, -20012]",2026-07-13T15:59:11.843493+00:00
13,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0170420000576996,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 0.6666666666666666, ""mrr"": 0.5, ""ndcg_at_10"": 0.5307212739772434}",demo-q2,"[-20003, -20004, -20005]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20014, -20003, -20004, -20002, -20009]",2026-07-13T15:59:11.843493+00:00
13,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0127089999514283,"{""recall_at_5"": 1.0, ""recall_at_10"": 1.0, ""mrr"": 1.0, ""ndcg_at_10"": 1.0}",demo-q3,[-1003],demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-1003, -20009, -20008, -20014, -20013]",2026-07-13T15:59:11.843493+00:00
13,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.029916999868874,"{""recall_at_5"": 0.5, ""recall_at_10"": 0.5, ""mrr"": 1.0, ""ndcg_at_10"": 0.6366824387328317}",demo-q4,"[-20007, -20008, -20009, -20010]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20008, -20007, -20011, -20000, -20003]",2026-07-13T15:59:11.843493+00:00
13,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.0154579999834823,"{""recall_at_5"": 0.75, ""recall_at_10"": 0.75, ""mrr"": 1.0, ""ndcg_at_10"": 0.7095272044910244}",demo-q5,"[-20011, -20012, -20013, -20014]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 5, ""ef_search"": 20}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 20, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20011, -20009, -20008, -20012, -20014]",2026-07-13T15:59:11.843493+00:00
14,demo-v1,demo/deterministic-token-hash,"{""python"": ""3.11.15"", ""platform"": ""Linux-6.12.76-linuxkit-aarch64-with-glibc2.41"", ""database"": ""PostgreSQL + pgvector"", ""demo"": true, ""git_dirty"": ""false""}",32f626a17c60ba51aeb0ffebf518229ef8a8bb99,1.3325420000001031,"{""recall_at_5"": 0.6666666666666666, ""recall_at_10"": 0.6666666666666666, ""mrr"": 1.0, ""ndcg_at_10"": 0.7653606369886217}",demo-q1,"[-20000, -20001, -20002]",demo,"{""mode"": ""hnsw"", ""chunk_size"": 160, ""overlap"": 60, ""top_k"": 5, ""ef_search"": 80}","{""top_k"": 5, ""distance"": ""cosine"", ""m"": 16, ""ef_construction"": 64, ""ef_search"": 80, ""index"": ""ix_document_chunks_embedding_hnsw""}","[-20000, -20001, -20009, -20008, -20012]",2026-07-13T15:59:11.843493+00:00
